region_id,station_id,external_id,name,short_name,lat,lon,rental_methods,capacity,rental_url,electric_bike_surcharge_waiver,eightd_has_key_dispenser,has_kiosk,City
3,13,e82e7160-d8fb-452b-8f27-c0f75926d080,Commercial St at Montgomery St,SF-E27,37.794231,-122.402923,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=13,FALSE,FALSE,TRUE,San Francisco
3,13,e82e7160-d8fb-452b-8f27-c0f75926d080,Commercial St at Montgomery St,SF-E27,37.794231,-122.402923,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=13,FALSE,FALSE,TRUE,San Francisco
3,14,ed1bf0f9-aa06-4f57-8cd6-5775ff3c29f0,Clay St at Battery St,SF-E28,37.795001,-122.39997,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=14,FALSE,FALSE,TRUE,San Francisco
3,14,ed1bf0f9-aa06-4f57-8cd6-5775ff3c29f0,Clay St at Battery St,SF-E28,37.795001,-122.39997,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=14,FALSE,FALSE,TRUE,San Francisco
3,15,b2e9118f-aafb-49fb-b237-4ba08e21f51f,San Francisco Ferry Building (Harry Bridges Plaza),SF-E29-1,37.795392,-122.394203,KEY,38,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=15,FALSE,FALSE,TRUE,San Francisco
3,15,b2e9118f-aafb-49fb-b237-4ba08e21f51f,San Francisco Ferry Building (Harry Bridges Plaza),SF-E29-1,37.795392,-122.394203,CREDITCARD,38,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=15,FALSE,FALSE,TRUE,San Francisco
3,16,84b1ea89-19b6-4f78-92e2-2a161f75e67e,Steuart St at Market St,SF-E29-2,37.79413,-122.39443,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=16,FALSE,FALSE,TRUE,San Francisco
3,16,84b1ea89-19b6-4f78-92e2-2a161f75e67e,Steuart St at Market St,SF-E29-2,37.79413,-122.39443,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=16,FALSE,FALSE,TRUE,San Francisco
3,17,16fea24d-ec2c-4e37-8f63-fc9f793de2cf,Embarcadero BART Station (Beale St at Market St),SF-E29-3,37.792251,-122.397086,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=17,FALSE,FALSE,TRUE,San Francisco
3,17,16fea24d-ec2c-4e37-8f63-fc9f793de2cf,Embarcadero BART Station (Beale St at Market St),SF-E29-3,37.792251,-122.397086,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=17,FALSE,FALSE,TRUE,San Francisco
3,19,3213dcdb-2ba7-46ad-b358-258a34bde9e0,Post St at Kearny St,SF-F27,37.788975,-122.403452,KEY,35,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=19,FALSE,FALSE,TRUE,San Francisco
3,19,3213dcdb-2ba7-46ad-b358-258a34bde9e0,Post St at Kearny St,SF-F27,37.788975,-122.403452,CREDITCARD,35,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=19,FALSE,FALSE,TRUE,San Francisco
3,20,cf56994c-cdd6-4586-9f56-eea2f51e81ae,Mechanics Monument Plaza (Market St at Bush St),SF-F28-1,37.7913,-122.399051,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=20,FALSE,FALSE,TRUE,San Francisco
3,20,cf56994c-cdd6-4586-9f56-eea2f51e81ae,Mechanics Monument Plaza (Market St at Bush St),SF-F28-1,37.7913,-122.399051,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=20,FALSE,FALSE,TRUE,San Francisco
3,21,2b935f1b-2659-4d82-a348-6a3bb083914d,Montgomery St BART Station (Market St at 2nd St),SF-F28-2,37.7896254,-122.400811,KEY,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=21,FALSE,FALSE,TRUE,San Francisco
3,21,2b935f1b-2659-4d82-a348-6a3bb083914d,Montgomery St BART Station (Market St at 2nd St),SF-F28-2,37.7896254,-122.400811,CREDITCARD,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=21,FALSE,FALSE,TRUE,San Francisco
3,22,083eaf2a-4d3f-4d83-986a-98f67f7f22b4,Howard St at Beale St,SF-F29,37.789756,-122.394643,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=22,FALSE,FALSE,TRUE,San Francisco
3,22,083eaf2a-4d3f-4d83-986a-98f67f7f22b4,Howard St at Beale St,SF-F29,37.789756,-122.394643,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=22,FALSE,FALSE,TRUE,San Francisco
3,23,6327ad76-fdd0-4ea8-a09a-f1bccca719b3,The Embarcadero at Steuart St,SF-F30-1,37.791464,-122.391034,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=23,FALSE,FALSE,TRUE,San Francisco
3,23,6327ad76-fdd0-4ea8-a09a-f1bccca719b3,The Embarcadero at Steuart St,SF-F30-1,37.791464,-122.391034,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=23,FALSE,FALSE,TRUE,San Francisco
3,24,380aa51b-4c0a-4388-ad78-37edf7338a3e,Spear St at Folsom St,SF-F30-2,37.7896767,-122.3904285,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=24,FALSE,FALSE,TRUE,San Francisco
3,24,380aa51b-4c0a-4388-ad78-37edf7338a3e,Spear St at Folsom St,SF-F30-2,37.7896767,-122.3904285,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=24,FALSE,FALSE,TRUE,San Francisco
3,25,d79ae08e-a8d2-4aad-9f98-9b20afb8f6e0,Howard St at 2nd St,SF-G28-1,37.7875217804562,-122.397404909134,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=25,FALSE,FALSE,TRUE,San Francisco
3,25,d79ae08e-a8d2-4aad-9f98-9b20afb8f6e0,Howard St at 2nd St,SF-G28-1,37.7875217804562,-122.397404909134,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=25,FALSE,FALSE,TRUE,San Francisco
3,26,a40fc1eb-e8e9-4d41-8f77-71365f0d9064,1st St at Folsom St,SF-G29-2,37.78729,-122.39438,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=26,FALSE,FALSE,TRUE,San Francisco
3,26,a40fc1eb-e8e9-4d41-8f77-71365f0d9064,1st St at Folsom St,SF-G29-2,37.78729,-122.39438,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=26,FALSE,FALSE,TRUE,San Francisco
3,27,4a0d887c-7e9d-4f15-a28b-aeeff05f81b6,Beale St at Harrison St,SF-G30-1,37.7880593,-122.3918648,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=27,FALSE,FALSE,TRUE,San Francisco
3,27,4a0d887c-7e9d-4f15-a28b-aeeff05f81b6,Beale St at Harrison St,SF-G30-1,37.7880593,-122.3918648,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=27,FALSE,FALSE,TRUE,San Francisco
3,28,9fae2998-e458-47f8-9c7c-978e01f05330,The Embarcadero at Bryant St,SF-G30-2,37.7871680147466,-122.388097923304,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=28,FALSE,FALSE,TRUE,San Francisco
3,28,9fae2998-e458-47f8-9c7c-978e01f05330,The Embarcadero at Bryant St,SF-G30-2,37.7871680147466,-122.388097923304,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=28,FALSE,FALSE,TRUE,San Francisco
3,29,3144f47a-86f7-40f6-9ff0-5c8120babf6a,O'Farrell St at Divisadero St,SF-H18,37.7824046019341,-122.439445853233,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=29,FALSE,FALSE,TRUE,San Francisco
3,29,3144f47a-86f7-40f6-9ff0-5c8120babf6a,O'Farrell St at Divisadero St,SF-H18,37.7824046019341,-122.439445853233,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=29,FALSE,FALSE,TRUE,San Francisco
3,30,ea11aa7f-c070-46a4-a074-70604340efa2,San Francisco Caltrain (Townsend St at 4th St),SF-J29,37.776598,-122.395282,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=30,FALSE,FALSE,TRUE,San Francisco
3,30,ea11aa7f-c070-46a4-a074-70604340efa2,San Francisco Caltrain (Townsend St at 4th St),SF-J29,37.776598,-122.395282,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=30,FALSE,FALSE,TRUE,San Francisco
3,31,08302771-1d45-4ec8-be85-7359fc89edd4,Raymond Kimbell Playground,SF-H19,37.7838127092781,-122.434558868408,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=31,FALSE,FALSE,TRUE,San Francisco
3,31,08302771-1d45-4ec8-be85-7359fc89edd4,Raymond Kimbell Playground,SF-H19,37.7838127092781,-122.434558868408,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=31,FALSE,FALSE,TRUE,San Francisco
3,33,fcd1d64c-949b-459f-a335-1e0c3ed231d4,Golden Gate Ave at Hyde St,SF-H24,37.7816495,-122.4154077,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=33,FALSE,FALSE,TRUE,San Francisco
3,33,fcd1d64c-949b-459f-a335-1e0c3ed231d4,Golden Gate Ave at Hyde St,SF-H24,37.7816495,-122.4154077,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=33,FALSE,FALSE,TRUE,San Francisco
3,34,b48ebe9a-8d7b-4ac1-b0da-db5978404330,Father Alfred E Boeddeker Park,SF-H25,37.7839879,-122.412408,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=34,FALSE,FALSE,TRUE,San Francisco
3,34,b48ebe9a-8d7b-4ac1-b0da-db5978404330,Father Alfred E Boeddeker Park,SF-H25,37.7839879,-122.412408,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=34,FALSE,FALSE,TRUE,San Francisco
3,36,a81b1594-ce38-4374-b256-3f183c8e12bc,Folsom St at 3rd St,SF-H28,37.78383,-122.39887,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=36,FALSE,FALSE,TRUE,San Francisco
3,36,a81b1594-ce38-4374-b256-3f183c8e12bc,Folsom St at 3rd St,SF-H28,37.78383,-122.39887,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=36,FALSE,FALSE,TRUE,San Francisco
3,37,dcb5ad16-caa9-4d40-b279-6d36152069a2,2nd St at Folsom St,SF-H29,37.7849997283381,-122.395935617496,KEY,4,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=37,FALSE,FALSE,TRUE,San Francisco
3,37,dcb5ad16-caa9-4d40-b279-6d36152069a2,2nd St at Folsom St,SF-H29,37.7849997283381,-122.395935617496,CREDITCARD,4,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=37,FALSE,FALSE,TRUE,San Francisco
3,39,86fae8b7-9d4f-499a-9437-422a07103c57,Scott St at Golden Gate Ave,SF-I19,37.7789994,-122.4368608,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=39,FALSE,FALSE,TRUE,San Francisco
3,39,86fae8b7-9d4f-499a-9437-422a07103c57,Scott St at Golden Gate Ave,SF-I19,37.7789994,-122.4368608,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=39,FALSE,FALSE,TRUE,San Francisco
3,41,8b2524c3-cc5f-4a3d-97f6-224a540d3ecc,Golden Gate Ave at Polk St,SF-I23-1,37.78127,-122.41874,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=41,FALSE,FALSE,TRUE,San Francisco
3,41,8b2524c3-cc5f-4a3d-97f6-224a540d3ecc,Golden Gate Ave at Polk St,SF-I23-1,37.78127,-122.41874,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=41,FALSE,FALSE,TRUE,San Francisco
3,42,64ce6633-9ea3-4dc1-b33f-c9d14c523a6a,San Francisco City Hall (Polk St at Grove St),SF-I23-2,37.77865,-122.41823,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=42,FALSE,FALSE,TRUE,San Francisco
3,42,64ce6633-9ea3-4dc1-b33f-c9d14c523a6a,San Francisco City Hall (Polk St at Grove St),SF-I23-2,37.77865,-122.41823,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=42,FALSE,FALSE,TRUE,San Francisco
3,43,54c91186-8493-44d1-ac4f-435350fee797,San Francisco Public Library (Grove St at Hyde St),SF-I24,37.7787677,-122.4159292,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=43,FALSE,FALSE,TRUE,San Francisco
3,43,54c91186-8493-44d1-ac4f-435350fee797,San Francisco Public Library (Grove St at Hyde St),SF-I24,37.7787677,-122.4159292,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=43,FALSE,FALSE,TRUE,San Francisco
3,44,6ab85eb1-e112-4c57-8a44-110120d68a1d,Civic Center/UN Plaza BART Station (Market St at McAllister St),SF-I25,37.7810737,-122.4117382,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=44,FALSE,FALSE,TRUE,San Francisco
3,44,6ab85eb1-e112-4c57-8a44-110120d68a1d,Civic Center/UN Plaza BART Station (Market St at McAllister St),SF-I25,37.7810737,-122.4117382,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=44,FALSE,FALSE,TRUE,San Francisco
3,47,3c09035e-28d3-4031-9148-51c08343856b,4th St at Harrison St,SF-I28,37.7809545996075,-122.399749159813,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=47,FALSE,FALSE,TRUE,San Francisco
3,47,3c09035e-28d3-4031-9148-51c08343856b,4th St at Harrison St,SF-I28,37.7809545996075,-122.399749159813,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=47,FALSE,FALSE,TRUE,San Francisco
3,49,a6bfff23-97d9-4a9d-b999-dd85168d8812,S Park St at 3rd St,SF-I29-2,37.7807601,-122.3949894,KEY,30,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=49,FALSE,FALSE,TRUE,San Francisco
3,49,a6bfff23-97d9-4a9d-b999-dd85168d8812,S Park St at 3rd St,SF-I29-2,37.7807601,-122.3949894,CREDITCARD,30,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=49,FALSE,FALSE,TRUE,San Francisco
3,50,ba25987f-399d-49ce-9354-52785e48ea13,2nd St at Townsend St,SF-I30,37.780526,-122.390288,KEY,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=50,FALSE,FALSE,TRUE,San Francisco
3,50,ba25987f-399d-49ce-9354-52785e48ea13,2nd St at Townsend St,SF-I30,37.780526,-122.390288,CREDITCARD,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=50,FALSE,FALSE,TRUE,San Francisco
3,51,f2c2ba49-25e1-4493-8565-5df5af66e153,Parker Ave at McAllister St,SF-J15,37.7761009126459,-122.453092932701,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=51,FALSE,FALSE,TRUE,San Francisco
3,51,f2c2ba49-25e1-4493-8565-5df5af66e153,Parker Ave at McAllister St,SF-J15,37.7761009126459,-122.453092932701,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=51,FALSE,FALSE,TRUE,San Francisco
3,52,73fccaab-205c-4b1e-a547-5fb0f2a58056,McAllister St at Baker St,SF-J17,37.7774157,-122.4418376,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=52,FALSE,FALSE,TRUE,San Francisco
3,52,73fccaab-205c-4b1e-a547-5fb0f2a58056,McAllister St at Baker St,SF-J17,37.7774157,-122.4418376,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=52,FALSE,FALSE,TRUE,San Francisco
3,53,d533df76-e03c-4ef3-b928-968aaed45823,Grove St at Divisadero,SF-J18,37.775946,-122.4377775,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=53,FALSE,FALSE,TRUE,San Francisco
3,53,d533df76-e03c-4ef3-b928-968aaed45823,Grove St at Divisadero,SF-J18,37.775946,-122.4377775,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=53,FALSE,FALSE,TRUE,San Francisco
3,54,2b140c2a-c038-4983-9290-d801db8a13f5,Alamo Square (Steiner St at Fulton St),SF-J19,37.7775467701732,-122.43327409029,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=54,FALSE,FALSE,TRUE,San Francisco
3,54,2b140c2a-c038-4983-9290-d801db8a13f5,Alamo Square (Steiner St at Fulton St),SF-J19,37.7775467701732,-122.43327409029,CREDITCARD,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=54,FALSE,FALSE,TRUE,San Francisco
3,55,fde4cecd-7497-4bdb-a452-0e1a755e7759,Webster St at Grove St,SF-J20,37.7770527,-122.4295585,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=55,FALSE,FALSE,TRUE,San Francisco
3,55,fde4cecd-7497-4bdb-a452-0e1a755e7759,Webster St at Grove St,SF-J20,37.7770527,-122.4295585,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=55,FALSE,FALSE,TRUE,San Francisco
3,56,891d3a5f-05ab-45f2-8427-b74a1ec12d5b,Koshland Park,SF-K21,37.7734139699734,-122.427316904068,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=56,FALSE,FALSE,TRUE,San Francisco
3,56,891d3a5f-05ab-45f2-8427-b74a1ec12d5b,Koshland Park,SF-K21,37.7734139699734,-122.427316904068,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=56,FALSE,FALSE,TRUE,San Francisco
3,58,a9c46d92-b21e-489a-b922-3deb4ec1ab35,Market St at 10th St,SF-J23-1,37.776619,-122.417385,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=58,FALSE,FALSE,TRUE,San Francisco
3,58,a9c46d92-b21e-489a-b922-3deb4ec1ab35,Market St at 10th St,SF-J23-1,37.776619,-122.417385,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=58,FALSE,FALSE,TRUE,San Francisco
3,59,4990eb75-f06e-4737-b5e8-03f8f45ffe66,S Van Ness Ave at Market St,SF-J23-2,37.774814,-122.418954,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=59,FALSE,FALSE,TRUE,San Francisco
3,59,4990eb75-f06e-4737-b5e8-03f8f45ffe66,S Van Ness Ave at Market St,SF-J23-2,37.774814,-122.418954,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=59,FALSE,FALSE,TRUE,San Francisco
3,60,1822622c-b9e0-43fe-8bf9-9f26024aa426,8th St at Ringold St,SF-J24,37.7745204011368,-122.409449368715,KEY,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=60,FALSE,FALSE,TRUE,San Francisco
3,60,1822622c-b9e0-43fe-8bf9-9f26024aa426,8th St at Ringold St,SF-J24,37.7745204011368,-122.409449368715,CREDITCARD,31,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=60,FALSE,FALSE,TRUE,San Francisco
3,61,6156f831-ca96-459d-aafe-685420751e4d,Howard St at 8th St,SF-J25,37.7765126,-122.4113061,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=61,FALSE,FALSE,TRUE,San Francisco
3,61,6156f831-ca96-459d-aafe-685420751e4d,Howard St at 8th St,SF-J25,37.7765126,-122.4113061,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=61,FALSE,FALSE,TRUE,San Francisco
3,62,03eb8b17-d20f-400c-a98a-dcbc947228af,Victoria Manalo Draves Park,SF-J26,37.7777905703426,-122.406431883574,KEY,15,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=62,FALSE,FALSE,TRUE,San Francisco
3,62,03eb8b17-d20f-400c-a98a-dcbc947228af,Victoria Manalo Draves Park,SF-J26,37.7777905703426,-122.406431883574,CREDITCARD,15,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=62,FALSE,FALSE,TRUE,San Francisco
3,63,7d463937-ff3e-4fb2-802a-f5b7cca1159e,Bryant St at 6th St,SF-J27,37.7759102223334,-122.402575006736,KEY,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=63,FALSE,FALSE,TRUE,San Francisco
3,63,7d463937-ff3e-4fb2-802a-f5b7cca1159e,Bryant St at 6th St,SF-J27,37.7759102223334,-122.402575006736,CREDITCARD,19,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=63,FALSE,FALSE,TRUE,San Francisco
3,64,5d14b4a5-720a-4849-8f65-78165d8bf63c,5th St at Brannan St,SF-J28,37.7767539,-122.3990176,KEY,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=64,FALSE,FALSE,TRUE,San Francisco
3,64,5d14b4a5-720a-4849-8f65-78165d8bf63c,5th St at Brannan St,SF-J28,37.7767539,-122.3990176,CREDITCARD,27,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=64,FALSE,FALSE,TRUE,San Francisco
3,66,f7cd5ed5-b319-4723-93d2-188e3c3333e5,3rd St at Townsend St,SF-J29-1,37.7787416115368,-122.392740827108,KEY,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=66,FALSE,FALSE,TRUE,San Francisco
3,66,f7cd5ed5-b319-4723-93d2-188e3c3333e5,3rd St at Townsend St,SF-J29-1,37.7787416115368,-122.392740827108,CREDITCARD,39,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=66,FALSE,FALSE,TRUE,San Francisco
3,67,ff8ec9c4-4db4-43af-a99d-0ae25fcab6c1,San Francisco Caltrain Station 2  (Townsend St at 4th St),SF J29-3,37.7766392,-122.3955263,KEY,23,http://app.fordgobike.com/Z6gL/SiFlGfIOTF?station_id=67,FALSE,FALSE,TRUE,San Francisco
